epoch,train_loss,train_acc,test_loss,test_acc,lr,epoch_time
63,0.5801709146118164,0.79714,0.6113911281585693,0.7903,0.00030212462862792713,200.8019027709961
64,0.5846978593444824,0.7975,0.6057737565994262,0.7932,0.0002878232438632463,211.83410549163818
65,0.5800552407455445,0.7984,0.604131146144867,0.7935,0.0002737317453800965,210.32298350334167
66,0.5784914237022399,0.79892,0.6102127995491028,0.7927,0.0002598640397861932,212.98671555519104
67,0.5802998301696778,0.79802,0.6108775144577027,0.7922,0.0002462338128326896,213.23976731300354
68,0.5810445097732544,0.79656,0.6113665513038635,0.79,0.0002328545159079911,214.10863757133484
69,0.5817482136917115,0.79814,0.6086138790130615,0.7919,0.00021973935276286077,210.66777515411377
70,0.5797759578323364,0.79964,0.6030993474960327,0.7958,0.00020690126647990978,211.89107465744019
71,0.5817002234649659,0.79796,0.6040650674819946,0.7943,0.00019435292670033825,212.12100434303284
72,0.5778796279335022,0.79834,0.6145639773368835,0.7897,0.00018210671712052954,209.72239708900452
73,0.5777722174453735,0.79912,0.6074448477745056,0.7947,0.00017017472327083603,202.3118975162506
74,0.5751629281806946,0.79938,0.6127228734970093,0.7915,0.00015856872058862004,201.50395321846008
75,0.5781488997650146,0.79972,0.6121237795829773,0.7903,0.0001473001627973196,208.95294404029846
76,0.5764570862197876,0.79788,0.6048521559715271,0.7945,0.0001363801706030051,209.1845099925995
77,0.5800929207992553,0.79748,0.6084050769805909,0.7925,0.00012581952071958556,209.31951069831848
78,0.5737365980911255,0.80076,0.6068619596481323,0.7927,0.00011562863523349338,209.23156547546387
79,0.5734774794769287,0.8019,0.6060276338577271,0.7917,0.0001058175713183427,209.18524408340454
80,0.5734944805431366,0.79908,0.602194110584259,0.7969,9.639601130971386e-05,209.32595300674438
81,0.5741940298461914,0.8011,0.6044661968231201,0.7938,8.737325314985652e-05,196.3569564819336
82,0.5702208183670044,0.79864,0.6052098804473877,0.7952,7.875820121174362e-05,206.81401777267456
83,0.5740513940620422,0.80068,0.6014291209220887,0.795,7.055935751153013e-05,211.33087682724
84,0.5769695445346832,0.7995,0.6065423302650451,0.7946,6.278481331809018e-05,201.7596776485443
85,0.5742780582046508,0.80068,0.6109008562088013,0.7915,5.5442241167910324e-05,187.26125264167786
86,0.5730025819778443,0.80204,0.6045154906272888,0.7951,4.853888729322336e-05,128.92608737945557
87,0.5715902111053467,0.8005,0.6053101196289062,0.7918,4.2081564470851557e-05,177.14817118644714
88,0.5717182252311707,0.80238,0.6057349684715271,0.7935,3.607664529881847e-05,207.72241306304932
89,0.5746119434928894,0.80144,0.6031063141822814,0.7966,3.05300559073644e-05,212.51073098182678
90,0.5737966330718994,0.79994,0.6044700656890869,0.793,2.544727011057082e-05,206.38973665237427
91,0.5709606563949585,0.8007,0.6020980177879334,0.7939,2.0833304004367e-05,205.1951994895935
92,0.5713984330940246,0.80138,0.6015414945602418,0.7944,1.6692711016248837e-05,199.66851949691772
93,0.5753839218711853,0.79962,0.601555143737793,0.7987,1.3029577411595715e-05,204.22956824302673
94,0.5711336939048767,0.80252,0.6027381738662719,0.7956,9.847518261019987e-06,206.7661578655243
95,0.5714446520423889,0.80212,0.602563011264801,0.795,7.14967387272874e-06,209.09804034233093
96,0.5706633844184875,0.80152,0.6062978790283203,0.7924,4.9387066934183575e-06,207.60174751281738
97,0.5668256580162049,0.80452,0.601413878250122,0.7934,3.2167986807615425e-06,132.01178789138794
98,0.5728532968521118,0.8006,0.6029418222427368,0.797,1.9856491500783564e-06,130.23076844215393
99,0.5719060145950318,0.8001,0.6026416692733765,0.7954,1.2464730973170658e-06,128.63267874717712
100,0.5702750973320008,0.8027,0.6032958005905151,0.7969,1e-06,128.1465344429016
