epoch,train_loss,train_acc,test_loss,test_acc,lr,epoch_time
1,1.6478797066879272,0.39594,1.5361482006072997,0.4445,0.0009999901402976406,47.164658069610596
2,1.4686008114242555,0.46158,1.3804717733383178,0.503,0.0009999605615798064,50.466869592666626
3,1.3437314357757568,0.50814,1.3168147165298463,0.5143,0.0009999112650142142,49.79032349586487
4,1.2574045958137512,0.54272,1.219051961517334,0.5549,0.0009998422525470084,50.436113119125366
5,1.186651830329895,0.56808,1.1876038402557374,0.5708,0.000999753526902683,49.764445781707764
6,1.1270897027206421,0.59002,1.1427545799255372,0.586,0.0009996450915839745,50.218419790267944
7,1.0841424254798888,0.60802,1.094953842163086,0.6102,0.0009995169508717236,49.69156861305237
8,1.037162571735382,0.6235,1.089690294647217,0.6048,0.000999369109824706,49.77732229232788
9,1.0021135145950317,0.63878,1.0258009469032288,0.6275,0.0009992015742794332,48.57400870323181
10,0.9649783954238892,0.65232,1.003547925567627,0.6358,0.0009990143508499217,49.27809977531433
11,0.9351578466796875,0.6635,0.9754170391082764,0.6531,0.000998807446927432,50.32667374610901
12,0.902128916015625,0.6759,0.9630755254745483,0.6588,0.0009985808706801766,50.47588658332825
13,0.8683545508193969,0.68786,0.9802251164436341,0.6612,0.0009983346310529979,49.840163230895996
14,0.8406558542823791,0.69744,0.9393229053497314,0.6705,0.0009980687377670148,48.49148154258728
15,0.806343588142395,0.71004,0.9259571475982666,0.6705,0.0009977832013192385,49.068092823028564
16,0.7830143502426148,0.71762,0.9418159585952759,0.6683,0.0009974780329821595,48.84515595436096
17,0.7606878386306762,0.72596,0.8905244348526001,0.6839,0.0009971532448033009,48.9645881652832
18,0.7288523714065551,0.73646,0.913990534210205,0.6824,0.000996808849604744,49.47676610946655
19,0.7009677828407288,0.74722,0.8899791875839234,0.6873,0.0009964448609826218,49.42633366584778
20,0.680066485786438,0.7558,0.8763452601432801,0.7036,0.0009960612933065816,49.125160217285156
21,0.6532074477005005,0.76562,0.8560660740852356,0.7044,0.0009956581617192185,49.021313428878784
22,0.6291757913970947,0.77228,0.9012199297904968,0.697,0.000995235482135477,49.18225407600403
23,0.6132062998390198,0.7795,0.8409751586914063,0.7106,0.000994793271242024,50.66381573677063
24,0.5913960473251343,0.7858,0.8617722497940064,0.7056,0.0009943315464965878,48.36641001701355
25,0.5611194662857055,0.79722,0.8671585933208465,0.7103,0.0009938503261272711,49.96787905693054
26,0.5440027600288391,0.80224,0.8538340710639953,0.7097,0.0009933496291318299,49.734742879867554
27,0.526112819595337,0.80968,0.8589610158920288,0.7132,0.0009928294752769243,49.51200985908508
28,0.5066974908256531,0.81546,0.8910500541687012,0.7095,0.0009922898850973378,50.01281118392944
29,0.4849468938446045,0.82404,0.8571086185455322,0.7176,0.0009917308798951668,50.117024421691895
30,0.4701206439590454,0.82954,0.866150146484375,0.7171,0.0009911524817389798,50.5240261554718
