epoch,train_loss,train_acc,test_loss,test_acc,lr,epoch_time
52,0.21015509071350097,0.92392,1.1256090587615968,0.7225,0.0009735756033448745,50.16956090927124
53,0.20726187381267547,0.92554,1.1065556869506836,0.7203,0.0009725590060523122,50.09521675109863
54,0.20084331113338472,0.92848,1.0860635639190674,0.7307,0.0009715237726784855,50.461432218551636
55,0.19078955849170684,0.93062,1.0882592134475708,0.7338,0.0009704699440926354,50.4161114692688
56,0.18586255405902863,0.93266,1.166896409034729,0.7217,0.0009693975618981098,50.51290845870972
57,0.18583374586820603,0.93252,1.146678551673889,0.73,0.0009683066684307218,50.303491830825806
58,0.1807532604265213,0.93536,1.1798496828079224,0.7249,0.0009671973067570774,50.35386681556702
59,0.18181430962085723,0.93262,1.145623108291626,0.7316,0.0009660695206728759,50.38629913330078
60,0.17070083082199097,0.9381,1.1632896677017213,0.7264,0.0009649233547011811,50.312604904174805
61,0.16739186269998552,0.93952,1.162553917312622,0.7341,0.0009637588540906628,50.289297103881836
62,0.17003425073504447,0.9376,1.1437250366210938,0.7269,0.0009625760648138111,50.558504819869995
63,0.16148508663654326,0.94344,1.1948599885940552,0.7233,0.0009613750335651218,50.09932470321655
64,0.15987114891052245,0.94214,1.1384854108810425,0.7316,0.0009601558077592517,50.05041861534119
65,0.15301451659202575,0.94464,1.1743382671356202,0.7277,0.000958918435529148,50.16418147087097
66,0.15699841760873795,0.9443,1.2199074754714965,0.7175,0.0009576629657241478,49.92780566215515
67,0.1480867725944519,0.94644,1.223850771522522,0.7241,0.0009563894479080492,50.233192443847656
68,0.14546403462171553,0.94724,1.1925183376312256,0.7379,0.0009550979323571548,50.302417516708374
69,0.14710317664563655,0.94696,1.1847043611526489,0.7321,0.0009537884700582874,50.33869814872742
70,0.1393500305247307,0.95074,1.2050656618118285,0.7253,0.0009524611127067764,50.300132513046265
71,0.1461259763455391,0.947,1.1952630558013917,0.7302,0.0009511159127044169,50.27363705635071
72,0.13116027596354485,0.95374,1.2198221975326538,0.7367,0.000949752923157402,50.4005491733551
73,0.14039429895162583,0.94948,1.2228973915100099,0.7274,0.000948372197874225,50.472651958465576
74,0.1352766477584839,0.95182,1.1902146457672118,0.7325,0.0009469737913635559,50.64378309249878
75,0.13017399728775025,0.95314,1.2292443658828736,0.7335,0.0009455577588320893,50.382407903671265
76,0.12831331605911256,0.95394,1.2523773973464967,0.7283,0.0009441241561823651,50.28464651107788
77,0.12602970320940018,0.95424,1.2014228172302246,0.7363,0.0009426730400105609,50.17945837974548
78,0.1299524461889267,0.95368,1.2988421411514282,0.7261,0.0009412044676042588,50.158161878585815
79,0.12345017248749733,0.95566,1.2346548274993896,0.7336,0.0009397184969401823,50.27763819694519
80,0.11968006457328796,0.95736,1.2569670370101929,0.7318,0.0009382151866819094,50.546679735183716
81,0.1208309890794754,0.95808,1.2302714719772339,0.7358,0.0009366945961775547,50.65855932235718
82,0.11950900692105293,0.9569,1.3068895528793334,0.7285,0.0009351567854574275,50.08115553855896
83,0.118667032558918,0.9569,1.2665960695266723,0.7287,0.0009336018152316622,50.594767332077026
84,0.11100383051514626,0.96048,1.2714718532562257,0.7322,0.0009320297468878206,50.21538543701172
85,0.10967565611302853,0.96168,1.2679062259674072,0.7406,0.0009304406424884694,50.345296144485474
86,0.11656110102891921,0.9592,1.3059216381072998,0.7284,0.0009288345647687289,50.31434082984924
87,0.11167484686374664,0.95922,1.271234905052185,0.7317,0.0009272115771337974,50.18544316291809
88,0.10622904215812683,0.96294,1.2857098831176759,0.7355,0.0009255717436564481,50.17085838317871
89,0.10864072946250439,0.962,1.328591622543335,0.7234,0.0009239151290744985,50.08053278923035
90,0.10873709280848504,0.96166,1.2492017827987671,0.7327,0.0009222417987882559,50.045387268066406
91,0.10596148095369338,0.96274,1.3185617420196534,0.7302,0.0009205518188579348,50.340348958969116
92,0.10608917521119118,0.96266,1.3262403726577758,0.7272,0.0009188452560010492,50.325807094573975
93,0.10162886209607125,0.96416,1.2866362243652343,0.7367,0.0009171221775897784,50.38434147834778
94,0.10103345413804055,0.96314,1.3372258255004883,0.731,0.0009153826516483079,50.15895366668701
95,0.09875363934755325,0.9646,1.2927085962295533,0.7333,0.0009136267468501431,50.47713923454285
96,0.10011543562948703,0.96434,1.2761178701400757,0.739,0.000911854532515399,50.34719920158386
97,0.09655686221659183,0.96526,1.3285307085037232,0.7404,0.000910066078608063,50.25899076461792
98,0.1000278074067831,0.96488,1.3251176067352295,0.7352,0.000908261455733233,50.63925290107727
99,0.09281045762479305,0.96694,1.3139427452087402,0.7332,0.0009064407351343299,50.21592736244202
100,0.09604812582433224,0.96528,1.3095455423355102,0.7358,0.0009046039886902858,50.20736002922058
101,0.09601712282121182,0.96518,1.3270018611907959,0.7307,0.0009027512889127049,50.19238233566284
102,0.09049414260268211,0.9682,1.3191663078308105,0.7391,0.0009008827089430024,50.16812062263489
103,0.0920790414494276,0.96714,1.2815203689575196,0.7404,0.0008989983225495157,50.08998084068298
104,0.09377820128321647,0.96624,1.2905039180755615,0.7387,0.0008970982041245931,50.51183605194092
105,0.09283434106230735,0.96784,1.3030946704864501,0.7382,0.0008951824286816568,50.497395515441895
106,0.08977675057411194,0.96784,1.3638978904724122,0.7261,0.0008932510718522406,49.99793720245361
107,0.09083741803765297,0.96748,1.3057422372817993,0.7364,0.0008913042098830053,50.35236406326294
108,0.08542897103488445,0.9702,1.310633736038208,0.7327,0.0008893419196327278,50.138667583465576
109,0.08756437245428562,0.9685,1.3046948875427247,0.7364,0.0008873642785692671,50.20145583152771
110,0.0842539786696434,0.97006,1.3290500854492187,0.7329,0.0008853713647665062,50.400516748428345
111,0.08766071765899658,0.96972,1.3192878377914428,0.7335,0.0008833632569012698,50.172415018081665
112,0.07768965039372444,0.97322,1.3750425989151,0.7305,0.0008813400342502178,50.363840103149414
113,0.08744836940765381,0.96952,1.4384259353637696,0.7255,0.0008793017766867161,49.949615240097046
114,0.08700493839144707,0.96908,1.3528663608551026,0.7337,0.0008772485646776835,49.9661648273468
115,0.08324019753187895,0.9713,1.305644016456604,0.7391,0.0008751804792804141,50.06706666946411
116,0.07618769398003816,0.97264,1.3662115070343017,0.7348,0.0008730976021393786,50.41193127632141
117,0.08021144050896167,0.97166,1.3578119728088378,0.744,0.0008710000154829998,50.287763357162476
118,0.07824870645225047,0.97232,1.3452333190917969,0.7363,0.0008688878021204074,50.2277352809906
119,0.07829951089024544,0.97198,1.357696343612671,0.738,0.0008667610454381683,50.15831470489502
120,0.0812826177060604,0.97076,1.338006084060669,0.7363,0.0008646198293969946,50.258394956588745
121,0.07627275161065161,0.97378,1.3658477860450744,0.7359,0.0008624642385284293,50.173715591430664
122,0.0739025272744894,0.97374,1.3424012741088867,0.7367,0.0008602943579315089,50.03973937034607
123,0.07797953395187855,0.97246,1.362147008895874,0.7375,0.0008581102732694042,50.20666313171387
124,0.07572013610959052,0.97334,1.3618110633850098,0.7396,0.0008559120707660376,50.30224871635437
125,0.07190731984615326,0.97442,1.3674345890045165,0.7449,0.00085369983720268,49.874409914016724
126,0.06991385235965251,0.9756,1.36021070728302,0.7424,0.0008514736599145248,49.911643266677856
127,0.07563138682942837,0.97356,1.3344161128997802,0.7424,0.0008492336267872392,50.039599895477295
128,0.07132106132417917,0.9753,1.3562773723602295,0.7483,0.0008469798262534956,50.267061948776245
129,0.07481165722370148,0.97372,1.301575306892395,0.7446,0.0008447123472894801,50.34361147880554
130,0.06667772720992565,0.97714,1.4191752712249757,0.7358,0.0008424312794113796,50.37507939338684
131,0.07144615424394607,0.9744,1.4410175148010254,0.7349,0.0008401367126718479,50.07174277305603
132,0.06992303293704986,0.97556,1.3504967655181885,0.7474,0.0008378287376564512,50.078283071517944
133,0.07291352719664573,0.97374,1.3433193786621094,0.7415,0.0008355074454800912,50.215169191360474
134,0.0669172646316886,0.9761,1.4401355756759644,0.7375,0.0008331729277834081,50.543163537979126
135,0.06728156775444746,0.9759,1.3652307193756104,0.7358,0.0008308252767291636,50.15026926994324
136,0.06796850137978792,0.97562,1.348379969406128,0.7396,0.0008284645849986012,50.15653371810913
137,0.06599865610927344,0.97718,1.3397193756103516,0.7484,0.0008260909457877885,50.089842796325684
138,0.06799320496618748,0.97646,1.3396617713928223,0.743,0.0008237044528039371,50.12590527534485
139,0.06497844724595547,0.97748,1.3474339210510253,0.745,0.0008213052002617035,50.26097846031189
140,0.064200220156312,0.97708,1.4135427238464355,0.7368,0.0008188932828794702,50.478604316711426
141,0.06760384484320879,0.9759,1.463113642501831,0.7333,0.0008164687958756054,50.452006816864014
142,0.06616165329159238,0.97714,1.4456385808944703,0.7404,0.0008140318349647046,50.09259748458862
143,0.06657288976192474,0.97698,1.4382383777618408,0.7308,0.0008115824963538119,50.33418869972229
144,0.061260154861807824,0.97852,1.496137590789795,0.7346,0.0008091208767386217,50.2670955657959
145,0.06425425703629851,0.97704,1.4550864669799806,0.7349,0.0008066470732996616,50.267539978027344
146,0.05828272063454147,0.97972,1.4342327846527099,0.7385,0.0008041611836984552,50.646324634552
147,0.061456195766180756,0.97872,1.4303115949630738,0.7333,0.0008016633060736676,50.426883697509766
148,0.06347552117317914,0.97776,1.394489012336731,0.742,0.0007991535390372305,49.99771761894226
149,0.060575064938217404,0.97908,1.3966089111328126,0.7431,0.0007966319816704489,50.00998306274414
150,0.05906591029465198,0.97958,1.4026734954833984,0.7473,0.0007940987335200902,50.15586757659912
151,0.059520270473659036,0.97936,1.4387493114471435,0.7356,0.0007915538945944536,50.27876949310303
152,0.06050851659357548,0.97886,1.4415658779144287,0.741,0.0007889975653594224,50.46314835548401
153,0.05839456609845162,0.97928,1.4812044204711914,0.7333,0.0007864298467344979,50.110692262649536
154,0.059387999358177186,0.9796,1.4242665161132813,0.7325,0.0007838508400888147,50.213395833969116
155,0.05732897115945816,0.98004,1.4232957012176515,0.7397,0.000781260647237139,50.22246527671814
156,0.05389978115081787,0.98094,1.3944069976806641,0.7447,0.0007786593704358497,49.873663663864136
157,0.061529997902512554,0.97848,1.3777034481048585,0.7393,0.0007760471123789007,50.26397442817688
158,0.0502934948271513,0.98246,1.54981068649292,0.7364,0.0007734239761937671,50.0435357093811
159,0.057647180680334566,0.97978,1.415751568031311,0.7466,0.0007707900654373741,50.23723745346069
160,0.05708431162893772,0.98016,1.4458260669708252,0.7359,0.0007681454840920084,49.938063621520996
161,0.05361753936365247,0.98196,1.4625262212753296,0.7372,0.0007654903365612132,50.21717166900635
162,0.05670831843227148,0.98028,1.471635820388794,0.7389,0.0007628247276656668,49.79956245422363
163,0.051851031274050476,0.98146,1.420636723136902,0.7454,0.0007601487626390439,49.90981435775757
164,0.05684522997885942,0.97966,1.4213297666549682,0.7398,0.0007574625471238621,50.05634331703186
165,0.055954317639321086,0.98014,1.4147517875671387,0.7434,0.0007547661871673101,50.09085440635681
166,0.050140999483317135,0.98246,1.4144614185333253,0.7415,0.0007520597892170621,50.194090366363525
167,0.05322275216817856,0.98122,1.447043720626831,0.7387,0.0007493434601170753,50.230546712875366
168,0.051121728880703446,0.98262,1.4175577152252197,0.7486,0.0007466173071033713,49.97889757156372
169,0.04949579647481441,0.98278,1.4324818454742432,0.7483,0.0007438814377998031,50.116122245788574
170,0.05034941588297486,0.98294,1.422223761367798,0.7406,0.0007411359602138063,50.439332008361816
171,0.04896436933413148,0.98292,1.4646768062591553,0.7384,0.0007383809827321352,50.26487994194031
172,0.05389195414230227,0.9813,1.4250465803146362,0.7422,0.0007356166141165832,49.93637180328369
173,0.04722473521642387,0.98382,1.4681110012054444,0.7411,0.0007328429634996901,50.1306095123291
174,0.04802894623950124,0.98392,1.4834603843688965,0.7408,0.0007300601403804329,49.76984167098999
175,0.04704884231105447,0.98362,1.477661127281189,0.745,0.0007272682546199032,50.0390100479126
176,0.051855624040439724,0.98198,1.4480966033935547,0.7428,0.0007244674164369709,50.346009969711304
177,0.04929641596391797,0.9822,1.4853265384674073,0.7393,0.0007216577364039309,50.043928384780884
178,0.050829544223546984,0.982,1.4475091999053955,0.7405,0.0007188393254421406,49.67998909950256
179,0.04414224228329956,0.98448,1.4477346328735352,0.7444,0.0007160122948176386,50.00651407241821
180,0.05140871516883373,0.98254,1.5317984394073487,0.7365,0.0007131767561367534,49.70058584213257
181,0.045958027786910535,0.98412,1.4954137493133546,0.7434,0.0007103328213416968,49.822938442230225
182,0.044822607847899196,0.98444,1.4734785638809205,0.7403,0.0007074806027061451,49.81400156021118
183,0.0460060261040926,0.98474,1.4877147449493409,0.7402,0.0007046202128308059,49.88534069061279
184,0.0462895880278945,0.98382,1.4565592144012451,0.743,0.000701751764638974,53.742682695388794
185,0.0434563147200644,0.9846,1.4260679138183594,0.7455,0.0006988753713720725,54.6882438659668
186,0.04368526490934193,0.98444,1.4577874130249024,0.7448,0.0006959911465851821,52.70501112937927
187,0.04696154016420245,0.98342,1.4474548696517944,0.7439,0.000693099204142559,59.01794242858887
188,0.040588208011090754,0.9859,1.4497694744110108,0.7433,0.0006901996582131391,62.975396394729614
189,0.04188743246398866,0.98536,1.5139965784072875,0.7463,0.0006872926232660306,61.397684812545776
190,0.0451347822996974,0.98466,1.5824555940628051,0.7352,0.000684378214065996,64.63743662834167
191,0.045182936438769104,0.98404,1.5177131637573242,0.7411,0.00068145654566892,67.35397458076477
192,0.04119584404036403,0.9857,1.5071902072906493,0.7434,0.0006785277334172681,75.54465556144714
193,0.04387154231831897,0.9847,1.4985793407440187,0.7434,0.0006755918929355333,66.73654270172119
194,0.04212876012802124,0.98498,1.5360073959350586,0.741,0.0006726491401256707,62.42592453956604
195,0.03842809513937682,0.98674,1.521493848800659,0.7427,0.0006696995911625225,64.41953802108765
196,0.041516225288957355,0.98578,1.5133497827529907,0.7398,0.0006667433624892313,63.24407172203064
197,0.04224282536700368,0.9856,1.5041494178771972,0.7476,0.0006637805708126433,59.41266059875488
198,0.0413687381791696,0.98532,1.4804758682250976,0.7434,0.0006608113330987005,58.865702629089355
199,0.0374203893584013,0.98658,1.5102123983383178,0.7415,0.0006578357665678241,58.856781005859375
200,0.03819267792828381,0.9864,1.486042147064209,0.7474,0.0006548539886902857,57.02346730232239
201,0.03821773203969002,0.98674,1.5801681316375733,0.7405,0.0006518661171815702,64.19658589363098
202,0.03796627741098404,0.98692,1.4915200267791748,0.7434,0.0006488722699977285,65.95571875572205
203,0.037257109600268304,0.98722,1.5003892004013062,0.741,0.0006458725653307214,64.81781935691833
204,0.04052197882369161,0.98636,1.4922456523895264,0.7459,0.0006428671216037527,64.70652151107788
205,0.03668186922356486,0.98752,1.5185797313690186,0.7492,0.0006398560574665947,60.51985263824463
206,0.03827313001140952,0.98694,1.5093750463485718,0.7417,0.0006368394917909036,62.69235849380493
207,0.03764310229219496,0.98708,1.518031787109375,0.7416,0.0006338175436655273,59.73281264305115
208,0.03515565122827888,0.98776,1.5572576217651368,0.7423,0.000630790332391803,62.22435688972473
209,0.03658924058407545,0.98738,1.55411260471344,0.7396,0.000627757977478849,64.02400350570679
210,0.0352704352914542,0.9881,1.4970146354675293,0.7468,0.0006247205986388445,66.39220547676086
211,0.0366677550894022,0.98684,1.5118210666656493,0.7459,0.0006216783157823057,66.10526633262634
212,0.03996202903665602,0.98618,1.5398781684875489,0.7359,0.0006186312490133502,63.64286208152771
213,0.03498846152037382,0.98776,1.5350053520202638,0.7428,0.0006155795186249567,64.87795495986938
214,0.02922139779921621,0.98998,1.5490944179534911,0.7458,0.0006125232450942156,56.91173577308655
215,0.03553282904684544,0.98804,1.5771329830169678,0.7409,0.0006094625490775728,56.14775252342224
216,0.036380222099572423,0.98736,1.5402691200256349,0.7478,0.000606397551406066,52.11372995376587
217,0.03364513870500028,0.98846,1.5299251581192017,0.7486,0.0006033283730805554,51.9166157245636
218,0.03165756588608026,0.98854,1.5758743030548095,0.7431,0.0006002551352669459,53.063517570495605
219,0.03179992406718433,0.9889,1.5850072219848632,0.748,0.0005971779592914043,53.7804069519043
220,0.03666536926470697,0.98764,1.5618349500656128,0.7445,0.000594096966635569,53.5333468914032
221,0.03401494235649705,0.98796,1.555848024749756,0.7422,0.0005910122789317547,60.13512921333313
222,0.03264604428455234,0.98854,1.507912739944458,0.7474,0.00058792401795815,61.73975157737732
223,0.03421611252754927,0.9881,1.5442120483398438,0.7457,0.0005848323056340102,60.5535774230957
224,0.028052925025895237,0.99004,1.5716952726364135,0.7456,0.000581737264014844,62.09671497344971
225,0.030131010144650937,0.98958,1.5391638027191161,0.7459,0.0005786390152875949,61.83334994316101
226,0.03138027811158448,0.98914,1.6212530323028564,0.7408,0.0005755376817658177,60.40939736366272
227,0.035172230874225496,0.98824,1.5221811538696288,0.7424,0.0005724333858848496,60.099303007125854
228,0.028224719731472434,0.99038,1.5177034755706786,0.7562,0.0005693262501969763,60.40188217163086
229,0.028472946451231836,0.98986,1.5262277893066407,0.7514,0.0005662163973665946,59.76099348068237
230,0.02970835686225444,0.99012,1.5970471389770509,0.7395,0.0005631039501653695,60.16799736022949
231,0.029457746837362648,0.98972,1.5836572135925293,0.743,0.000559989031467387,59.41170310974121
232,0.03018979687064886,0.98994,1.5263319736480714,0.7431,0.0005568717642443035,58.874322175979614
233,0.028024576680622994,0.99046,1.5533531957626343,0.7503,0.0005537522715604918,58.81890535354614
234,0.028307008177042008,0.99016,1.6080052814483643,0.7407,0.0005506306765681812,58.28816246986389
235,0.030620854500345886,0.9894,1.5561225101470948,0.7488,0.0005475071025025974,59.5937614440918
236,0.02613268883615732,0.9911,1.5771641799926759,0.7437,0.0005443816726770957,62.48781871795654
237,0.026943759695999325,0.9907,1.5912660947799682,0.7435,0.0005412545104782942,67.46930503845215
238,0.029955701750088482,0.98982,1.6102846649169922,0.7427,0.0005381257393612019,68.29757595062256
239,0.02666834477648139,0.99116,1.5572850650787353,0.7487,0.0005349954828443453,65.74731254577637
240,0.02546486945990473,0.99152,1.5859236000061034,0.7498,0.0005318638645048915,63.67805552482605
241,0.02897038132481277,0.9903,1.5979034521102906,0.7479,0.0005287310079737707,60.01691508293152
242,0.025008943180367352,0.99148,1.5216779571533203,0.7477,0.0005255970369307944,60.66918087005615
243,0.024704493989907206,0.99148,1.5807525562286378,0.7426,0.000522462075099773,60.00998663902283
244,0.02852366676918231,0.99048,1.5580610847473144,0.7459,0.0005193262462436318,61.43488430976868
245,0.023518045505844055,0.99182,1.5663714000701905,0.7554,0.0005161896741595246,60.95578575134277
246,0.025590037046298385,0.99158,1.5550867416381835,0.7498,0.0005130524826739466,60.79094338417053
247,0.024640372581258417,0.99156,1.6063273763656616,0.7483,0.000509914795637846,60.98325753211975
248,0.022477880042605102,0.99252,1.6048827777862549,0.7521,0.0005067767369217342,64.41585993766785
249,0.02115246513787657,0.99294,1.6728113582611084,0.7446,0.0005036384304107962,65.37992715835571
250,0.02813434583745897,0.99004,1.6072180179595947,0.7453,0.0005004999999999995,62.1521635055542
251,0.026189077655002474,0.99086,1.5617596000671388,0.7484,0.0004973615695892028,60.86838698387146
252,0.01880423080805689,0.994,1.5737985187530517,0.7482,0.0004942232630782648,61.26968026161194
253,0.024787627930976452,0.9912,1.6180183898925782,0.7486,0.000491085204362153,61.24062442779541
254,0.023782377869542688,0.9919,1.5550966758728026,0.7547,0.0004879475173260524,57.86293148994446
255,0.024938957251533864,0.99126,1.5363944664001465,0.7555,0.0004848103258404744,56.54837703704834
256,0.022075630804747344,0.99248,1.5830170886993409,0.7508,0.00048167375375636717,55.83105540275574
257,0.02334662204956636,0.99164,1.623458718109131,0.7491,0.0004785379249002261,56.14326453208923
258,0.024631963440328836,0.99156,1.5754500705718995,0.7525,0.00047540296306920467,56.216442346572876
259,0.021475905086714774,0.99248,1.6236276844024657,0.7472,0.0004722689920262283,54.842435359954834
260,0.021780286434115843,0.99268,1.6281935298919679,0.7504,0.0004691361354951076,54.97447490692139
261,0.019183012360595168,0.99346,1.6498892177581788,0.7486,0.0004660045171556539,54.80316686630249
262,0.019122041207663715,0.99348,1.6953755237579347,0.7426,0.0004628742606387971,54.136173725128174
263,0.023824135483223943,0.99178,1.6318526306152343,0.7455,0.00045974548952170487,53.52088284492493
264,0.020316346832681447,0.99318,1.6210816261291503,0.7483,0.00045661832732290337,53.84958624839783
265,0.020351577585339547,0.99294,1.7369944564819335,0.7428,0.0004534928974974017,53.928088903427124
266,0.01955267237899825,0.99294,1.6253202877044677,0.7475,0.0004503693234318178,54.320640325546265
267,0.021052939028926194,0.99312,1.5738533794403076,0.7543,0.00044724772843950724,53.971983432769775
268,0.018056469718245788,0.99358,1.5927943176269532,0.7532,0.00044412823575569547,54.31387996673584
269,0.021486005441844463,0.99272,1.5707911128997802,0.7573,0.0004410109685326123,53.939950466156006
270,0.018840942307300865,0.99342,1.5543772659301758,0.7563,0.0004378960498346297,54.66691184043884
271,0.017964233845658602,0.99418,1.642707963180542,0.7503,0.0004347836026334045,54.30871915817261
272,0.020788771783672274,0.99278,1.6238310562133789,0.7493,0.0004316737498030229,54.40634107589722
273,0.02026223222512752,0.99298,1.658661600112915,0.7475,0.0004285666141151496,54.43612003326416
274,0.018663398721776903,0.99342,1.6455784881591797,0.7514,0.0004254623182341814,54.262290477752686
275,0.0204562114768615,0.9929,1.6557990564346314,0.7536,0.00042236098471240427,53.95558714866638
276,0.018901979322358965,0.99336,1.6305984272003173,0.75,0.0004192627359851552,54.677168130874634
277,0.01595033718553372,0.99478,1.6507668939590454,0.755,0.00041616769436598897,54.17841720581055
278,0.015984439417235555,0.99462,1.6651796228408813,0.7499,0.0004130759820418492,54.39725089073181
279,0.02050187201341614,0.99288,1.6298379890441894,0.7486,0.00040998772106824445,53.80266761779785
280,0.016839570800047367,0.99416,1.6367199989318848,0.7565,0.00040690303336443005,54.58172607421875
281,0.017021880859956144,0.99416,1.6571398040771483,0.7585,0.00040382204070859494,54.39783310890198
282,0.01468287860793993,0.99498,1.6804877773284912,0.7524,0.0004007448647330533,54.37568807601929
283,0.016499235146529973,0.99388,1.7211591316223145,0.7471,0.00039767162691944376,54.7534921169281
284,0.016033218090403825,0.99426,1.6752638790130616,0.7549,0.0003946024485939333,54.306357860565186
285,0.014145715115200729,0.99488,1.6916750007629395,0.7456,0.0003915374509224266,49.600980281829834
286,0.015356236472800374,0.99498,1.680047314453125,0.7501,0.0003884767549057836,47.49591827392578
287,0.016361394534402062,0.99412,1.6788438302993773,0.7501,0.0003854204813750426,47.91154074668884
288,0.013800097636007704,0.99542,1.6687638782501222,0.754,0.00038236875098664907,49.131608724594116
289,0.014137997946552933,0.99526,1.6921548851013184,0.7517,0.0003793216842176935,48.92104244232178
290,0.018878879786515607,0.99354,1.7204239170074462,0.7508,0.0003762794013611547,51.35379242897034
291,0.012812788749872708,0.99556,1.701519290161133,0.754,0.0003732420225211503,51.89596724510193
292,0.01458848751252517,0.99514,1.7733704229354859,0.7442,0.0003702096676081961,55.510231018066406
