epoch,train_loss,train_acc,test_loss,test_acc,lr,epoch_time
1,0.8998695569610595,0.70464,0.7203060523986816,0.7536,0.0009997535269026829,124.2947313785553
2,0.7004179741096497,0.75862,0.6644682357788086,0.7755,0.0009990143508499217,123.98519039154053
3,0.6669226192855835,0.7697,0.6427798959732056,0.7793,0.0009977832013192385,123.9046459197998
4,0.6572747903442383,0.77056,0.6494867162704467,0.7791,0.0009960612933065818,124.01034927368164
5,0.6484938275527954,0.77694,0.6334712263107299,0.7818,0.0009938503261272714,123.60478043556213
6,0.6398439429664612,0.7786,0.645324433517456,0.7786,0.00099115248173898,123.59696316719055
7,0.6320099136734009,0.78224,0.6237178609848022,0.7872,0.0009879704225884043,123.77724027633667
8,0.63016491979599,0.78262,0.6331071540832519,0.783,0.0009843072889837512,124.2274067401886
9,0.6316552238845825,0.78052,0.616523869228363,0.7886,0.000980166695995633,123.2877688407898
10,0.6262094816589355,0.78392,0.6266140808105469,0.7836,0.0009755527298894294,123.37669515609741
11,0.6226595174598694,0.78486,0.6285638872146606,0.783,0.0009704699440926358,124.26634192466736
12,0.6175461221694947,0.78536,0.6333522999763489,0.7821,0.0009649233547011817,123.8623104095459
13,0.6204541836166382,0.78432,0.6282190271377563,0.786,0.0009589184355291487,123.61604404449463
14,0.615876506652832,0.78592,0.6339958268165589,0.7863,0.000952461112706777,123.12741875648499
15,0.6151143579483033,0.78574,0.6148316561698913,0.7912,0.00094555775883209,122.94093585014343
16,0.6133788929748535,0.78662,0.6310526783943177,0.7843,0.0009382151866819101,123.20588946342468
17,0.6131694624137879,0.78776,0.6328554555892945,0.7823,0.0009304406424884702,123.4764015674591
18,0.6093399688720703,0.78856,0.6214142663955688,0.7851,0.000922241798788257,123.00345993041992
19,0.6121826205253601,0.7881,0.6278284141540528,0.7817,0.0009136267468501441,122.99797773361206
20,0.6127023718833924,0.78686,0.6245428525924682,0.784,0.0009046039886902867,123.11558866500854
21,0.6062114827728271,0.788,0.6328380275726319,0.7829,0.0008951824286816578,122.90092253684998
22,0.6079193434619904,0.78798,0.6211390699386596,0.7835,0.0008853713647665072,122.72484064102173
23,0.6051381954956054,0.79082,0.636162511253357,0.7827,0.000875180479280415,122.5589485168457
24,0.6065437224960327,0.78906,0.6230045782089233,0.7863,0.0008646198293969955,123.27679562568665
25,0.6077882528495788,0.78898,0.6194908748626708,0.789,0.0008536998372026809,123.19709920883179
26,0.6064462154388428,0.79014,0.6305038394927979,0.7839,0.0008424312794113805,123.22725367546082
27,0.6049669080924988,0.78946,0.6292534420967102,0.786,0.0008308252767291645,123.11370992660522
28,0.60632124584198,0.78874,0.6223510918617249,0.7872,0.0008188932828794709,122.76023316383362
29,0.5990504020309448,0.79206,0.6170107451438904,0.7891,0.0008066470732996622,123.37152218818665
30,0.6037693621063233,0.78988,0.6275228571891784,0.7843,0.0007940987335200908,122.93065643310547
31,0.5969567099380493,0.79218,0.612476055431366,0.7905,0.0007812606472371397,122.76161694526672
32,0.6010197846603393,0.7918,0.6191181190490722,0.7902,0.0007681454840920092,123.1252236366272
33,0.5973568454360962,0.7913,0.616750782585144,0.7911,0.000754766187167311,123.22287940979004
34,0.5990378259277344,0.79228,0.6173065696716309,0.7876,0.0007411359602138073,123.06531095504761
35,0.5996407962608338,0.7911,0.6209272592544556,0.7885,0.0007272682546199041,122.91465663909912
36,0.5993940779304504,0.79168,0.6215286518096924,0.7872,0.0007131767561367543,122.86999273300171
37,0.599527133026123,0.79284,0.6221705879211425,0.7856,0.0006988753713720733,122.9606945514679
38,0.5968336722564698,0.79174,0.6249471921920776,0.787,0.0006843782140659972,123.21123814582825
39,0.5988047716903686,0.79252,0.607765573310852,0.7921,0.0006696995911625235,123.06060028076172
40,0.5974872953414917,0.79208,0.6229433969497681,0.7857,0.0006548539886902866,123.32644724845886
41,0.5963720155525207,0.79288,0.6233618412017822,0.7864,0.0006398560574665955,123.21971106529236
42,0.5965591312026978,0.7916,0.6087800074577332,0.7912,0.0006247205986388453,123.28846502304077
43,0.594649200630188,0.79318,0.6136044372558593,0.7905,0.0006094625490775734,122.726233959198
44,0.591986870689392,0.79564,0.6134329502105713,0.7901,0.0005940969666355699,122.94946622848511
45,0.5964722819519043,0.79262,0.6177523468017578,0.7891,0.0005786390152875957,122.88611841201782
46,0.5970839277458191,0.7922,0.6151421433448792,0.7892,0.0005631039501653704,122.66133379936218
47,0.592248048992157,0.79444,0.6095997438430786,0.7897,0.0005475071025025982,123.43373227119446
48,0.5909668430709839,0.79544,0.60946992893219,0.7924,0.0005318638645048924,122.80601048469543
49,0.5936778406333924,0.7922,0.6206831441879272,0.7866,0.0005161896741595254,122.62800025939941
50,0.5884464472007751,0.79526,0.6150933802604676,0.7896,0.0005005000000000003,122.7597451210022
51,0.5936871110153198,0.79364,0.6081735824584961,0.7933,0.0004848103258404752,123.1375744342804
52,0.5930087558364868,0.79304,0.6091035217285157,0.7911,0.00046913613549510823,123.44435906410217
53,0.592656279258728,0.79568,0.6178326450347901,0.7891,0.0004534928974974023,122.63205766677856
54,0.5852919851875306,0.7962,0.6077943552970886,0.7905,0.00043789604983463025,122.81038761138916
55,0.5899910402870179,0.79418,0.6118145548820496,0.7929,0.00042236098471240487,122.88652491569519
56,0.582566660232544,0.79816,0.609133067703247,0.7919,0.00040690303336443076,123.00028276443481
57,0.5847240986633301,0.79568,0.6106142030715942,0.7932,0.00039153745092242734,122.66560411453247
58,0.585910106830597,0.79726,0.6077290006637573,0.7918,0.0003762794013611552,122.56783390045166
